"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101"
"81",15.0735,15.4445,15.851925739886,16.2928991778908,16.7604788028967,17.2660298527505,17.7815996514105,18.3388527658593,18.954123142519,19.6385266815627,20.3762919043632,21.1720284144179,22.0121406817478,22.8973420128246,23.8213094963838,24.7999031935636,25.7683985637428,26.6877907151725,27.705915368752,28.761893049578,29.8433896097698,30.9853324097196,32.1335591289965,33.3370497592841,34.6397828284337,36.0247643621147,37.4764885114901,39.0093602531594,40.5809316720911,42.1789893398153,43.8346051688613,45.6144594796711,47.5206266448696,49.5019393727886,51.534287778688,53.6445644671722,55.9284303149548,58.4054555154067,60.8983547130333,63.2751911762078,65.6876732159662,68.1632667923967,70.4736764089538,73.2152711913543,76.3137174272069,79.3476359696901,82.1808342271591,84.5839261104291,85.583178077361,85.8022824870849,86.7461350168396,88.960361008098,92.0294237322956,95.2623858799026,98.5528393857981,101.742497190024,105.04989400542,108.617195229463,112.417322009606,116.195522340036,120.205765260266,124.4836283961,128.858931056638,133.47094859438,138.452528006402,143.794477086563,149.478129229469,155.287026872857,161.028033534163,166.789478129055,172.596198476375,178.328272656347,183.806383076483,189.122819022832,194.519796527431,200.017132694423,205.587755349614,211.106107190937,216.561926045967,224.22217453752,216.216113590328,233.849832415589,242.087059775183,250.982585141928,260.391580307445,270.078925114631,280.313444594355,290.628490593015,300.55156983288,309.85432492737,318.650297580789,328.667566788118,339.919595177458,350.747961858526,363.697718665293,374.888823172805,387.239679844634,402.577451007692,417.908000083941,432.875250444481,448.04720907176
"82",12.5435,12.8375,13.159407777456,13.5147701674093,13.9020024904697,14.3192340323402,14.743304016937,15.2064974993216,15.7091195131955,16.2677424567418,16.8829546636195,17.5507279594911,18.2629168136661,19.0206571233459,19.8176190411729,20.6650782894155,21.4815664772149,22.241762886902,23.1129557773867,24.0346755931752,24.9608046353331,25.9429846688238,26.9387839827951,27.941887209701,29.0137324972134,30.1796246006579,31.4181290890561,32.7167655997116,34.0772767076989,35.4813127847102,36.9161859573996,38.4135656856317,40.0368992058195,41.7574299720893,43.5443914640588,45.3639131417242,47.2644378575423,49.3438009544222,51.5711724041337,53.827671367163,55.98719976629,58.0994610569196,60.0025961306895,62.316123327028,65.0181512487165,67.7696980602029,70.463941644385,72.9799374171831,75.1139811622736,76.0013577227148,76.1959313877287,77.0341109852021,79.0004341040801,81.7258871570661,84.5968895924065,87.5189467021048,90.3514931117849,93.2885965723581,96.4565057634385,99.8311735579463,103.186369769538,106.747629278502,110.546546469699,114.431993938687,118.527653887101,122.951499874392,127.695368846059,132.742684094086,137.901222462114,142.999470865088,148.115868987861,153.27247382805,158.362789822758,163.227575625746,167.94878789252,172.741524352689,177.623383404148,182.570323850467,187.470845679103,192.315835661792,199.118449200227,192.008740076697,207.668202631464,214.983196971052,222.88278682875,231.238358840102,239.841116702269,248.929788022647,258.089970180896,266.902069847703,275.163296336675,282.974479318773,291.870223523817,301.862484315434,311.478516205915,322.978429174835,332.916587070992,343.884652258395,357.505219512617,371.11937325877,384.410902906671
"83",10.311,10.5125,10.7641353695761,11.0422775275026,11.3506850645926,11.6924834415792,12.0360443213072,12.4125221200457,12.8255218992191,13.2774148212332,13.7746055257,14.3251197836154,14.9149638792908,15.5507583929439,16.2225219248152,16.9494953382444,17.6386671219401,18.2562146489677,18.976349035796,19.7593987360899,20.5552725220338,21.388971508944,22.2329082772469,23.0903171335202,23.9724201577547,24.9220958317482,25.951992597813,27.045602936872,28.1823648081736,29.3822284796965,30.6270967375733,31.9083929486517,33.2576430388487,34.7057567540493,36.2388737912395,37.8178919143134,39.4356361100138,41.1492379394446,42.9968756749503,44.9866823392181,47.0055905790301,48.9107045232577,50.4464708568302,52.3577150322517,54.633450127851,57.0023572392407,59.414678280312,61.7767607499841,63.9825707753236,65.8535179121697,66.6314938270877,66.8020793843431,67.5369236075055,69.2608276361097,71.6502719002321,74.1673214211878,76.7291313164479,79.2124658813399,81.7874671308796,84.5648191155687,87.523439369941,90.4649886048502,93.5871965245293,96.9177623849228,100.324190596244,103.914915140485,107.79336515015,111.952383956832,116.377438519926,120.900004007244,125.369712406811,129.855332929253,134.37620326464,138.838957206705,143.103985555074,147.24314089961,151.445002542999,155.7249992562,160.062053773232,164.35841241416,168.606085479445,174.570035540022,168.336850321078,182.065728512442,188.478890260969,195.404575388334,202.730026690499,210.272189417121,218.24035952784,226.271224228431,233.996919954747,241.23965716758,248.087834703471,255.886862810946,264.647222930885,273.077737710493,283.159878384825,291.87280571076,301.488667712803,313.430016790175,325.365743051901
"84",8.39,8.496,8.66689965169914,8.88119623787186,9.12040212721446,9.38976617105336,9.6655499159909,9.9670730900107,10.2990630894341,10.6665447860972,11.0638001197853,11.5040973806647,11.9830816453981,12.5031101533373,13.0597751494454,13.6697181437613,14.2422202863926,14.7441456303666,15.3306100286465,15.974909026782,16.640150760643,17.3474681859464,18.0526452680974,18.7670403144804,19.5111926650907,20.283984246392,21.1125823646912,22.0102600241205,22.9532493380433,23.941888723406,24.9906890208882,26.0883141341271,27.2173764429363,28.4065536148365,29.67979489805,31.0146275834844,32.3986314552405,33.8412828886307,35.3426518939305,36.9716656384978,38.7274083405496,40.4980711718896,41.8315802331771,43.3832031932597,45.2640218220642,47.2314285922983,49.2793839531909,51.364871300712,53.4069266575375,55.3138821665927,56.9313437379766,57.603915464382,57.7513892107321,58.3866729493856,59.877013571046,61.9427236053212,64.1187502782494,66.3334729591686,68.4803525521287,70.7064793546297,73.1075413712796,75.6653124977433,78.208325474486,80.9075205658363,83.786844189715,86.7317519420412,89.8359866097958,93.1889642132895,96.7844977064539,100.610023059964,104.519848054878,108.383977312842,112.261862837225,116.170222348132,120.028339374356,123.715519689872,127.293880925166,130.926452686605,134.626573375702,138.376021383155,142.090287201642,145.762463617316,150.918386971141,145.529705826491,157.398524808824,162.942798334797,168.930155929464,175.263117316214,181.783428946182,188.672030283184,195.614832023742,202.293810656236,208.555264484982,214.47561561633,221.217991180852,228.79145253977,236.079757705883,244.79591797405,252.328372978479,260.6414284132,270.964901943129
"85",6.742,6.792,6.88114345428157,7.02576642557294,7.20822783521102,7.41593040567794,7.62731952105495,7.86621035063673,8.1294601812314,8.42061762029205,8.73961853798245,9.08772091623457,9.46419172896673,9.88258422145062,10.3303913863877,10.8354980516976,11.2967895822543,11.6970875147765,12.1739473440315,12.6976467807528,13.2352116530469,13.8194480710427,14.4083478495842,14.9948620098246,15.604866910161,16.2486308202629,16.9134598820906,17.625696273354,18.3883063432443,19.1957060050568,20.0482018324675,20.960212263368,21.8985987085118,22.8790846036417,23.9104281005186,25.0022354606519,26.1538510602788,27.3729767739832,28.6162237710216,29.9207327280315,31.3382773855989,32.8049804786334,34.0359785125866,35.3933216914127,36.9399799363709,38.5414615536339,40.2166713415184,41.9604667363616,43.7362199105061,45.4749915630754,47.0987282413065,48.4759662872988,49.0486484373123,49.1742195530975,49.7151516842548,50.9841486372287,52.7430618018597,54.59590750532,56.481702130335,58.3097296444967,60.205234664121,62.2496937218333,64.4275876332741,66.5929152583536,68.8912290106752,71.3429188138137,73.8504522663526,76.4936495847668,79.3486468252519,82.4101758346792,85.667538578855,88.9966808790086,92.2869141203134,95.5888605632282,98.9167550313682,102.201868970651,105.34143352217,108.388340677642,111.481407074497,114.631990110252,117.824574427984,120.987201774841,124.113990788403,128.504162357692,123.915801915977,134.021877604365,138.742722026545,143.840844183031,149.233241455362,154.785163929066,160.650678147666,166.562342988456,172.249367424634,177.58087735893,182.621944774676,188.362950503723,194.811610124385,201.017464620813,208.439110827848,214.852854310451,221.931264348562
"86",5.338,5.356,5.39869359391965,5.47585997051485,5.59817270403281,5.75471299598852,5.91378061764114,6.09478811765351,6.30038486068677,6.52879798218714,6.77718767324913,7.05421919236206,7.34523484798644,7.67068734231175,8.02506873733575,8.43252684295069,8.79704473311036,9.10315810821412,9.48442999228518,9.91104758946985,10.3388344046518,10.8057768648773,11.2821314349667,11.7632916111497,12.2564889249178,12.7764077678467,13.3213256034538,13.8849769866417,14.4794231230768,15.1220722800446,15.8079475614337,16.5385130515068,17.2934161573561,18.0954112888608,18.9320189637673,19.8010386880346,20.7281458831497,21.7303066594421,22.7613021340253,23.8227269123453,24.9404004512306,25.9967084860019,27.0096049945756,28.2730529272205,29.6448793151902,30.9403354866507,32.2817108365879,33.6848397212529,35.1454148116958,36.6327572261788,38.0891245105639,39.4491403430843,40.6026928696796,41.0823622652547,41.1875386204265,41.6406147087824,42.7035062296814,44.1767437219408,45.7286576041033,47.3081689751812,48.8392955395274,50.4269401815881,52.1393463399914,53.9635153945059,55.777159128852,57.702189913192,59.7556860209042,61.8559558748454,64.0698556097673,66.4611555667848,69.0254432252231,71.7537580830037,74.5421943470996,77.2980410067527,80.0636984564512,82.8510895564404,85.6026483707212,88.2322973492352,90.7843379770148,93.3750408459938,96.0139187304084,98.687976215826,101.336942222293,103.955890614854,107.633027999112,103.789890789917,112.254577906446,116.208681575536,120.478787031611,124.995372610992,129.645573943753,134.558434698897,139.509950475943,144.273311048396,148.738898368737,152.961215687877,157.76979012656,163.171084129593,168.369008449844,174.585260432233,179.957309237319
"87",4.1665,4.155,4.17187199414831,4.21041378231166,4.27693881500173,4.38136023367104,4.49751965177591,4.63176903929355,4.78587085755301,4.96172868011648,5.15317101615935,5.36624963864289,5.59329952275289,5.84203650274594,6.112014380751,6.43733935242859,6.71289168228126,6.9400657017919,7.2347980424305,7.57739424301416,7.91828652670103,8.28474298615674,8.65832078071462,9.03879745308289,9.43534902550609,9.85037592145344,10.2830162552033,10.7361079433178,11.1978958208329,11.690709626086,12.2268287729333,12.8067196297535,13.393224128746,14.0268400586674,14.7000198668,15.3922334046762,16.1166428988752,16.9133682717819,17.7440448859007,18.6059016049099,19.4992408038161,20.1993481930173,20.9105087822123,21.9815057157551,23.2614196530892,24.3900784287752,25.4559042426375,26.5595096795006,27.7139223245581,28.9155983586638,30.1392969864769,31.3375110830697,32.4564528222777,33.4055285900092,33.8001726043623,33.8867055777037,34.2594701692446,35.1339553469502,36.346049267063,37.6228735340201,38.9224034059461,40.1821250796872,41.488346532815,42.897214488097,44.3980344386156,45.8901947693171,47.4739978709812,49.1634947512948,50.8914743431351,52.712941976519,54.680364170358,56.7901105598871,59.0348089663861,61.3289717609734,63.5963217289719,65.871743443059,68.1650463375515,70.4288685163555,72.5923903895324,74.6920606362273,76.8235399210046,78.994654799919,81.1947134035974,83.3741282012075,85.5288462560975,88.554180521819,85.392271277791,92.3565223530646,95.6097283310429,99.1229221567115,102.83890545825,106.664820011983,110.706835425627,114.780653937736,118.699669316798,122.373694223955,125.847570756561,129.803785468827,134.247655283583,138.524204379628,143.638574108427
"88",3.1855,3.1695,3.16244104188666,3.17988507183026,3.21501324672586,3.27360490659868,3.34743480576223,3.44316916223671,3.55674335902749,3.68644394456294,3.83123059837265,3.99336680656731,4.16332593890953,4.35500479206921,4.55722282429817,4.80974336620034,5.01165925121408,5.16757883671,5.39013440017725,5.65930931270471,5.92482183991569,6.21266992701884,6.49830978508362,6.79019594307201,7.09660682656067,7.42492929168118,7.76400197756995,8.11554714373352,8.47914318099551,8.85430163898863,9.25821409897392,9.70360294570297,10.1628419563254,10.645776740478,11.1688841720369,11.7127656638154,12.2782997712357,12.8940540812391,13.538333773775,14.2177305673799,14.9284105807665,15.3823042362377,15.8339161612924,16.6397064604959,17.7338762247895,18.7664640573326,19.6770247480724,20.5368940993641,21.4272426710866,22.3585806433124,23.3280489921459,24.3152843654956,25.2819597495456,26.1846810900425,26.9503607668825,27.2687451484572,27.3385567918653,27.6392896539745,28.3447923662264,29.3226654851134,30.3527606844062,31.4011739367629,32.4174713882972,33.4712831640451,34.6079063899116,35.8187131281923,37.0225336013837,38.3002881161356,39.6633125124204,41.0573833552879,42.526876936646,44.1141213283001,45.8161876845093,47.6271284006543,49.4779751790698,51.307190347981,53.1429175069215,54.9930705493372,56.8194396267325,58.5648900797033,60.258827371773,61.978427034359,63.7300032471236,65.5049302002372,67.2632024843597,69.0015503381807,71.442279563043,68.8913666322959,74.5098701217425,77.1344379240229,79.9687544291677,82.9666740792142,86.053282249731,89.3142327037704,92.6008407364592,95.7625592535635,98.7266284030036,101.529225151655,104.720954732569,108.306106644955,111.756270310684
"89",2.369,2.3595,2.34971808999082,2.34836598770375,2.36575372280055,2.39897012905538,2.43665105656822,2.49610435717675,2.57642993335562,2.67067596035817,2.77459965223131,2.89688816959358,3.02192684637988,3.1638905594134,3.316296619376,3.51058791728232,3.64796571681515,3.7490401871581,3.90647540039373,4.11505849162858,4.31709986811253,4.53653087570666,4.7547847060496,4.97223552394333,5.20111582357282,5.45000998485026,5.71249199992243,5.98150595658795,6.25536454078524,6.54458138727324,6.84592042828069,7.17494392619515,7.530333338699,7.90138072820613,8.29161544034485,8.7036368548908,9.137738453342,9.61368613978666,10.098090712465,10.6105631889173,11.1591937394496,11.4531938204683,11.724612266455,12.2938556507413,13.13670603996,14.0005305662797,14.8157374239705,15.534606362806,16.2134555316605,16.9163674182124,17.6516395934776,18.4170149168889,19.1964169407608,19.9595872759154,20.6722672089574,21.2767555669281,21.5281134883188,21.5832283450499,21.820650754842,22.377630636864,23.1496413533809,23.9628803283838,24.7905810295534,25.5929269664642,26.4248896908256,27.3222303519633,28.278137370501,29.2285288764297,30.2372897876499,31.3133695166883,32.4139597768054,33.574094737824,34.8271915419195,36.1709379256138,37.6006383773778,39.0618438446002,40.5059716009925,41.9552404395879,43.4158982165057,44.8577790421786,46.2357762780331,47.5731049327708,48.9306935012612,50.3135268984911,51.7147952249974,53.1029150328536,54.4753049127506,56.402210439977,54.3883171429821,58.8240100982982,60.8960524015897,63.1336869921211,65.5004829009058,67.9372965726423,70.5117498917132,73.1064593414565,75.6025710871117,77.9426427218337,80.1552352169593,82.6750400802875,85.505443783227
"90",1.7185,1.702,1.69608620689655,1.69287778331218,1.69606712904367,1.71472479263588,1.73256583569161,1.76287213488696,1.81303041317628,1.87803264924536,1.95225335482589,2.03914379890775,2.12913701278148,2.23363354709492,2.34302416299766,2.49528664111918,2.58265558773329,2.63558006344137,2.74452936133972,2.90052734233627,3.05020823712607,3.21381708885025,3.37475745075893,3.53502995960457,3.70049235311971,3.8830067347141,4.07703602701321,4.27939296161436,4.48167894217565,4.69398544258437,4.91989332628326,5.16028670496798,5.43238059276862,5.71272848141721,6.0064794675956,6.30562648994199,6.62574358345762,6.98731660201359,7.34920154925883,7.72279926476178,8.12704038216905,8.31526184465927,8.46823828305205,8.86126127474653,9.4759761656217,10.1256364858923,10.7914634530563,11.4198164265243,11.973913133378,12.4971630174556,13.0389601942507,13.6057003452657,14.1956436900099,14.7963986696897,15.384642432402,15.9339687179125,16.3999020617923,16.5936461352388,16.6361280939988,16.8191308199369,17.2484451243108,17.8435029610991,18.4703391110434,19.1083222092164,19.7267621186107,20.3680303399647,21.0596911955134,21.7964943906663,22.5290462860227,23.3065887123451,24.1360197837975,24.9843433178676,25.878563288545,26.844437281714,27.8801830287173,28.9821812780686,30.1084632659037,31.2215819317196,32.3386632902664,33.4645231241069,34.5759098790767,35.6380558269561,36.668854855179,37.7152700143614,38.7811436251668,39.8612266878644,40.9311750090389,41.9889988652236,43.4742376192918,41.9219495963493,45.3409356261761,46.9380442988297,48.6627897854881,50.4870914738833,52.3653621262676,54.3497239883293,56.3496990653913,58.2736760568675,60.0773789525605,61.7828222523425,63.7250616526787
"91",1.226,1.1915,1.18175883342681,1.18103953241826,1.18220177495061,1.18952642350549,1.19660650996892,1.21113366515582,1.23846077431563,1.2781029830721,1.32730155590126,1.38975962148847,1.45005781255662,1.52524762308261,1.60291535546468,1.71975310627643,1.7716499150119,1.7900570213007,1.85746450704222,1.97532937911957,2.08146651250556,2.19914196060915,2.31464895446651,2.42817914139972,2.54539132025308,2.67542521929154,2.81354360407785,2.95742878699526,3.10406367819393,3.25587588941833,3.41762759564517,3.59256033913712,3.80197171110844,4.0112551735266,4.2282365469098,4.44588096867311,4.67131816052731,4.93628688080921,5.20053115831477,5.46978446783379,5.75587230940463,5.86689685737251,5.94377235918078,6.21196164300984,6.65092808692231,7.11230987066708,7.59992037407931,8.09966495215214,8.57128296567912,8.98716702960885,9.37989863322473,9.78655113435696,10.2119248900225,10.6547140866839,11.1056180882505,11.5471316428198,11.9594352086336,12.3091471816092,12.4545641668225,12.4864495208306,12.6238044562272,12.9460315609866,13.3926595022389,13.8631390453085,14.3419850667787,14.8061627087568,15.2874744196313,15.8066089387661,16.3596255933074,16.9094513827624,17.4930453657926,18.1155850063977,18.7523046160117,19.4234723577658,20.1484209029468,20.9258125480037,21.7529308194441,22.5982755479688,23.4337403840696,24.2721794676919,25.11720734337,25.9513722725914,26.7485789114809,27.5222577362232,28.307657439155,29.1076619210698,29.9183314809863,30.7213942866317,31.5153569267093,32.6301210487615,31.4650322774594,34.0311940810138,35.2299235394365,36.5244523705297,37.8937043271271,39.3034633500763,40.7928504287098,42.2939561969242,43.7380206719972,45.0918119526601,46.3718532911881
"92",0.862,0.818,0.795903162055335,0.792757628326044,0.795705757558114,0.800402775445522,0.799556349308767,0.805578794497284,0.820101815978629,0.841431455045043,0.87090648363361,0.913395956756953,0.953093546289238,1.00422240372233,1.05843050099791,1.14834245589637,1.17286098631294,1.16886961848418,1.20653958309279,1.29320268243997,1.36741266394205,1.44828757721284,1.52727057786862,1.60523662923256,1.68487564751022,1.7758544094789,1.87077986320478,1.96890143419737,2.06865482022137,2.17478408749311,2.28652728369431,2.40882768523521,2.56852459090691,2.72521015087658,2.88270888714423,3.03779885734004,3.19645108871438,3.38354036520363,3.56789302553724,3.75483007815625,3.95515272598968,4.01169464134746,4.0380861860702,4.2183656551283,4.52731923739337,4.84724092080096,5.18349905395944,5.53887285362503,5.90309004814652,6.24680841410658,6.5499075044355,6.83613292667121,7.13250399222371,7.44251923342755,7.76522696463366,8.09384881998713,8.41562685469547,8.71611645402443,8.97098888141311,9.07696975387075,9.10020801335915,9.20031320993124,9.43515448133996,9.76065991530611,10.1035485563742,10.4525347429182,10.7908305162767,11.1416137137675,11.5199624271596,11.9230046676926,12.3237213843863,12.7490485866515,13.2027596449165,13.6668051595366,14.1559567035067,14.6843040571018,15.2508722930173,15.8536816271839,16.4697745253083,17.0786668916835,17.6897269095665,18.3055888832147,18.9135338687529,19.4945434048441,20.0584057124553,20.6308102745678,21.2138588973887,21.8046803004651,22.3899578500978,22.9686031381349,23.7810506941501,22.9319261968147,24.80216210089,25.6758041562389,26.6192654358113,27.6171854295571,28.6446272444738,29.73010251952,30.8241184539948,31.8765623121103,32.8632144617187
"93",0.601,0.553,0.5254272778721,0.513569722632007,0.514967557744582,0.519667919286876,0.518037441710033,0.517019943904585,0.524728288030888,0.5363416831539,0.551786866465202,0.578784246176568,0.602929647915058,0.637299420976625,0.672782793815288,0.742498758385899,0.7488929549405,0.729359788979554,0.747662514820603,0.812905551080173,0.861755994484328,0.916485360222342,0.968163098063955,1.01868871294682,1.06951074087925,1.13148080817911,1.19593553691818,1.260073994744,1.32405425181211,1.39365412663605,1.46964653930443,1.55239959047619,1.66665706553782,1.7823074471158,1.89726765154029,2.00438352309247,2.11316352601185,2.24734915877353,2.36871426171312,2.49088329271427,2.6255883062412,2.65183020523593,2.64629340860467,2.76208833719625,2.97653292503899,3.19453453635088,3.42027538054226,3.65754343326348,3.9082997455132,4.16529607062802,4.40782815932378,4.62169876601635,4.82366309602459,5.03278632211891,5.25153705359837,5.47924376885949,5.71112356599321,5.93817427547814,6.15020359184313,6.33004484644958,6.40482630971865,6.42122352374484,6.49185903472812,6.65756604868891,6.88724685891016,7.12919348307736,7.3754426135597,7.6141484513476,7.86166557580843,8.12863328193622,8.41302505761583,8.69577591383962,8.99589224441847,9.3160365879365,9.64347305644281,9.98862466135183,10.361433332388,10.7612111483375,11.1865611481619,11.6212842011339,12.0509264665259,12.4820982546311,12.9166583643302,13.3456321456492,13.7555999282749,14.1534684064977,14.5573644090879,14.9687709974702,15.3856621593202,15.7986415070565,16.2069410459234,16.7802144646007,16.1810613255875,17.5007237733657,18.117176815857,18.7828951986939,19.48704034892,20.2120164749094,20.9779417548962,21.7498934337467,22.4925113221763
"94",0.422,0.37,0.341251437962202,0.326729304119834,0.322030346137751,0.325521702596266,0.323821659906507,0.321700588001749,0.324519436488538,0.330431820842837,0.33830783091246,0.354786295225807,0.367423544812726,0.390166503989143,0.412856622115534,0.465537107708303,0.461312698263736,0.434351455107793,0.436998752466333,0.489769847076129,0.521694300802435,0.556129172148995,0.588893578191088,0.620051513539489,0.650048225638941,0.690733378041102,0.732525772973942,0.774234386773522,0.813207069515256,0.856740986466662,0.90450355155392,0.959304347300109,1.03633265014577,1.11606840837733,1.19771973864476,1.27233916217976,1.34444101548929,1.43959735052035,1.51984071179295,1.59355336540262,1.67791072059056,1.68465349242082,1.66694387136117,1.73713739092454,1.8811895629893,2.02724242996559,2.17571789702146,2.32946436280767,2.49106172318139,2.66184560112813,2.83687939639891,3.00206196054803,3.14772390326079,3.28527677750857,3.42770539755286,3.57669107169431,3.73177644329638,3.88970399701061,4.04434257941958,4.18875046515667,4.31123586383293,4.36216765566319,4.37333538968268,4.42144347668654,4.53430239614224,4.69073227464704,4.85551609348965,5.0232302422083,5.18580684217578,5.35438459000751,5.53620964449965,5.72990179873087,5.92247636359595,6.12687812047121,6.34492045806259,6.56792928033705,6.80300344073228,7.05691413993062,7.32919285192952,7.61888814136378,7.91496718381467,8.20758582840691,8.50124619281887,8.79721425866547,9.08937761540753,9.368596459878,9.63957476951269,9.91465827584874,10.1948570550794,10.4787912406786,10.7600611871279,11.0381438323302,11.4285860775807,11.0205177994719,11.9193070199315,12.3391578313595,12.7925620388998,13.2721377605003,13.7659009407945,14.2875535698351,14.8133106290245
"95",0.3005,0.249,0.219341317365269,0.205067569448284,0.198017760072627,0.197558755460127,0.195434033343112,0.193344068002786,0.194881911357298,0.196877024243705,0.201083296102649,0.211238757985469,0.217083851873325,0.230793683927592,0.244654636447559,0.284168559013605,0.274389421099596,0.243811654215435,0.235638519466892,0.280182739235616,0.300181519175692,0.324659543417824,0.343416170820117,0.361566939022482,0.378657412848542,0.403750269961495,0.430079273119931,0.455409890933799,0.478411741735742,0.504238915274218,0.533552373050181,0.56834844709175,0.615981883720233,0.667462440076673,0.723121539460242,0.772779718645016,0.819808015438982,0.886744100133007,0.937675340241283,0.980497145863655,1.02941881795948,1.02486981527703,1.00151396829015,1.04497703303964,1.13725743996424,1.2315645484748,1.32718145849278,1.42438438005996,1.52503808367434,1.63083155822835,1.74263920040771,1.85722914991707,1.96536976159948,2.06073074394617,2.1507829358131,2.24402714819114,2.34156408870641,2.44309433818783,2.54648528836551,2.64772303689876,2.74226302164723,2.8224509398046,2.85579462320713,2.86310584030922,2.89460091960082,2.96848663899635,3.07089710122674,3.17877666500998,3.28857463747549,3.39500919402989,3.50537254176257,3.62440854724687,3.75121362588543,3.87728704862382,4.01110341799252,4.15384991113031,4.29984782910403,4.4537446016043,4.61997315281645,4.79822675128389,4.98788251769184,5.18171755664956,5.37328716557822,5.56553876064197,5.75930114618174,5.9505726903185,6.13336980810045,6.31077206788197,6.49086189026822,6.67430054515747,6.8601846707999,7.0443245902496,7.22637786872569,7.48198997552117,7.21483857591564,7.8032518662331,8.07811697561709,8.37494859701342,8.68891400945903,9.01216757207513,9.35367961168277
"96",0.218,0.1705,0.142041237113402,0.128041885771604,0.121628495807355,0.118810656043576,0.114981286246635,0.112740526462058,0.113097502813562,0.114766522829581,0.115494689964748,0.122317949702994,0.124635449397066,0.133351509007899,0.140779881138827,0.169376286771387,0.158107491089813,0.127737473656375,0.112439289028037,0.151871068904962,0.16246394633062,0.180223157564093,0.193071870067945,0.20169819621798,0.21027078178848,0.226313117072404,0.241999385411704,0.256655107064212,0.269061263631383,0.284088490349052,0.301321774403436,0.322284472498155,0.349981254999621,0.380729228129208,0.415663289128934,0.446777661378996,0.476398307890557,0.524181239805693,0.554758030454099,0.576981609087552,0.604158282475275,0.594137713424605,0.571467967891349,0.596323867352836,0.6550651951783,0.71291305294161,0.772031389986271,0.831970802856504,0.892904439458153,0.956001269262899,1.02232006945292,1.09240897344883,1.16424202361882,1.23203217465437,1.29181115403693,1.34826220968354,1.40671424857955,1.46785727178062,1.53150358226419,1.59631631098112,1.65977926127146,1.71904358154199,1.76931101575144,1.79021318468476,1.79479637044535,1.8145397041369,1.86085647633996,1.9250545661622,1.99268107399065,2.06151017548209,2.12823085101714,2.19741436954171,2.27203452070331,2.35152487404279,2.43055657393833,2.51444209806663,2.60392565266335,2.69544742932373,2.7919207642658,2.89612452655065,3.00786643530021,3.12675602589469,3.24826547884208,3.3683548007079,3.48887163951099,3.61033554817951,3.73023802204302,3.84482812866914,3.95603635837618,4.06892934159125,4.18392160885548,4.30044686940624,4.41587873868241,4.53000255444791,4.69023822406914,4.52276891307796,4.8916278015323,5.06393260903854,5.25000757323127,5.44682320427406,5.64946130194713
"97",0.1645,0.119,0.0945387409200969,0.0804329896907217,0.0743100229924488,0.0717296257325425,0.0668309940245115,0.0640212375935638,0.0643038558339144,0.0644534155819226,0.0652036350943286,0.0692215731384807,0.0695753475374828,0.075352664248656,0.0796711563372035,0.0988869061286569,0.088335001234838,0.060049360058293,0.0514762953540614,0.0743052658165333,0.0841951890771371,0.0945244778650879,0.103127695717231,0.108651781131354,0.110572840350904,0.120805977612894,0.130695825109313,0.137876718402413,0.143918751624792,0.15183410821377,0.162381323562444,0.174841029592117,0.189632304210795,0.207022810160793,0.228089308924968,0.24543372331456,0.261966018318608,0.296731297254165,0.314726925460859,0.322987353821776,0.33687885880908,0.327051016913282,0.307024677856175,0.320759440042241,0.356826654906869,0.391976130989044,0.426590974883925,0.461966044717952,0.497832427672756,0.534293731521613,0.572049441039666,0.611733104439373,0.65367271230711,0.696655977621809,0.737220063941255,0.772990447141775,0.806769476382644,0.841745848541514,0.87833244457461,0.916416950847744,0.955199415292961,0.99317420299205,1.02863662587198,1.05871551652469,1.07122289955782,1.0739653737959,1.08577933614683,1.11349424040626,1.1519089189003,1.19237508484228,1.23356085551159,1.27348499198795,1.31488283775822,1.3595338409888,1.4070990625611,1.45438983633227,1.50458502825488,1.55812995443344,1.61289450639047,1.67062195833349,1.73297512237818,1.79983894201534,1.87097977208709,1.94368826827265,2.01554699028161,2.08766152871348,2.16034277223723,2.23208968864643,2.30065780518742,2.36720228340968,2.43475487985684,2.50356364018736,2.57328970887392,2.64236151706149,2.71065061574469,2.80653200020365,2.70632216908316,2.92703894817856,3.03014223056059,3.14148526187267,3.25925526422079
